height,ts,gap_s,txs,counted_txs,bytes,fullness,fee_speck
602004,1787828856.0,6.0,0,0,0,0.000000,0
602005,1787828862.0,6.0,0,0,0,0.000000,0
602006,1787828868.0,6.0,0,0,0,0.000000,0
602007,1787828874.0,6.0,0,0,0,0.000000,0
602008,1787828880.0,6.0,0,0,0,0.000000,0
602009,1787828886.0,6.0,0,0,0,0.000000,0
602010,1787828892.0,6.0,0,0,0,0.000000,0
602011,1787828898.0,6.0,0,0,0,0.000000,0
602012,1787828904.0,6.0,0,0,0,0.000000,0
602013,1787828910.0,6.0,0,0,0,0.000000,0
602014,1787828916.0,6.0,0,0,0,0.000000,0
602015,1787828922.0,6.0,0,0,0,0.000000,0
602016,1787828928.0,6.0,0,0,0,0.000000,0
602017,1787828934.0,6.0,0,0,0,0.000000,0
602018,1787828940.0,6.0,0,0,0,0.000000,0
602019,1787828946.001,6.000999927520752,0,0,0,0.000000,0
602020,1787828952.0,5.999000072479248,0,0,0,0.000000,0
602021,1787828958.0,6.0,0,0,0,0.000000,0
602022,1787828964.001,6.000999927520752,0,0,0,0.000000,0
602023,1787828970.0,5.999000072479248,0,0,0,0.000000,0
602024,1787828976.0,6.0,0,0,0,0.000000,0
602025,1787828982.001,6.000999927520752,0,0,0,0.000000,0
602026,1787828988.0,5.999000072479248,1,1,231783,1.158915,1
602027,1787828994.001,6.000999927520752,0,0,0,0.000000,0
602028,1787829000.0,5.999000072479248,0,0,0,0.000000,0
602029,1787829006.0,6.0,0,0,0,0.000000,0
602030,1787829012.0,6.0,0,0,0,0.000000,0
602031,1787829018.001,6.000999927520752,0,0,0,0.000000,0
602032,1787829024.0,5.999000072479248,0,0,0,0.000000,0
602033,1787829030.0,6.0,0,0,0,0.000000,0
602034,1787829036.001,6.000999927520752,0,0,0,0.000000,0
602035,1787829042.001,6.0,0,0,0,0.000000,0
602036,1787829048.0,5.999000072479248,0,0,0,0.000000,0
602037,1787829054.0,6.0,0,0,0,0.000000,0
602038,1787829060.0,6.0,0,0,0,0.000000,0
602039,1787829066.0,6.0,0,0,0,0.000000,0
602040,1787829072.0,6.0,0,0,0,0.000000,0
602041,1787829078.0,6.0,0,0,0,0.000000,0
602042,1787829084.001,6.000999927520752,0,0,0,0.000000,0
602043,1787829090.0,5.999000072479248,0,0,0,0.000000,0
602044,1787829096.0,6.0,0,0,0,0.000000,0
602045,1787829102.0,6.0,0,0,0,0.000000,0
602046,1787829108.0,6.0,0,0,0,0.000000,0
602047,1787829114.0,6.0,0,0,0,0.000000,0
602048,1787829120.0,6.0,0,0,0,0.000000,0
602049,1787829126.001,6.000999927520752,0,0,0,0.000000,0
602050,1787829132.0,5.999000072479248,0,0,0,0.000000,0
602051,1787829138.0,6.0,0,0,0,0.000000,0
602052,1787829144.0,6.0,0,0,0,0.000000,0
602053,1787829150.0,6.0,1,1,231784,1.158920,1
602054,1787829156.0,6.0,0,0,0,0.000000,0
602055,1787829162.0,6.0,0,0,0,0.000000,0
602056,1787829168.0,6.0,0,0,0,0.000000,0
602057,1787829174.0,6.0,0,0,0,0.000000,0
602058,1787829180.0,6.0,0,0,0,0.000000,0
602059,1787829186.0,6.0,0,0,0,0.000000,0
602060,1787829192.001,6.000999927520752,0,0,0,0.000000,0
602061,1787829198.001,6.0,0,0,0,0.000000,0
602062,1787829204.0,5.999000072479248,0,0,0,0.000000,0
602063,1787829210.0,6.0,0,0,0,0.000000,0
602064,1787829216.001,6.000999927520752,0,0,0,0.000000,0
602065,1787829222.0,5.999000072479248,0,0,0,0.000000,0
602066,1787829228.001,6.000999927520752,0,0,0,0.000000,0
602067,1787829234.0,5.999000072479248,0,0,0,0.000000,0
602068,1787829240.0,6.0,1,1,3820,0.019100,1
602069,1787829246.0,6.0,0,0,0,0.000000,0
602070,1787829252.0,6.0,0,0,0,0.000000,0
602071,1787829258.001,6.000999927520752,0,0,0,0.000000,0
602072,1787829264.0,5.999000072479248,0,0,0,0.000000,0
602073,1787829270.0,6.0,1,1,3820,0.019100,1
602074,1787829276.0,6.0,0,0,0,0.000000,0
602075,1787829282.001,6.000999927520752,0,0,0,0.000000,0
602076,1787829288.0,5.999000072479248,1,1,3822,0.019110,1
602077,1787829294.001,6.000999927520752,0,0,0,0.000000,0
602078,1787829300.0,5.999000072479248,0,0,0,0.000000,0
602079,1787829306.001,6.000999927520752,1,1,231782,1.158910,1
602080,1787829312.0,5.999000072479248,0,0,0,0.000000,0
602081,1787829318.001,6.000999927520752,0,0,0,0.000000,0
602082,1787829324.0,5.999000072479248,0,0,0,0.000000,0
602083,1787829330.0,6.0,0,0,0,0.000000,0
602084,1787829336.0,6.0,0,0,0,0.000000,0
602085,1787829342.001,6.000999927520752,0,0,0,0.000000,0
602086,1787829348.0,5.999000072479248,0,0,0,0.000000,0
602087,1787829354.0,6.0,0,0,0,0.000000,0
602088,1787829360.0,6.0,0,0,0,0.000000,0
602089,1787829366.0,6.0,0,0,0,0.000000,0
602090,1787829372.0,6.0,0,0,0,0.000000,0
602091,1787829378.001,6.000999927520752,0,0,0,0.000000,0
602092,1787829384.0,5.999000072479248,0,0,0,0.000000,0
602093,1787829390.0,6.0,0,0,0,0.000000,0
602094,1787829396.001,6.000999927520752,0,0,0,0.000000,0
602095,1787829402.0,5.999000072479248,0,0,0,0.000000,0
602096,1787829408.0,6.0,0,0,0,0.000000,0
602097,1787829414.001,6.000999927520752,0,0,0,0.000000,0
602098,1787829420.0,5.999000072479248,0,0,0,0.000000,0
602099,1787829426.0,6.0,0,0,0,0.000000,0
602100,1787829432.0,6.0,0,0,0,0.000000,0
602101,1787829438.0,6.0,0,0,0,0.000000,0
602102,1787829444.0,6.0,0,0,0,0.000000,0
602103,1787829450.0,6.0,0,0,0,0.000000,0
602104,1787829456.0,6.0,0,0,0,0.000000,0
602105,1787829462.001,6.000999927520752,1,1,231784,1.158920,1
602106,1787829468.001,6.0,0,0,0,0.000000,0
602107,1787829474.0,5.999000072479248,0,0,0,0.000000,0
602108,1787829480.0,6.0,0,0,0,0.000000,0
602109,1787829486.0,6.0,0,0,0,0.000000,0
602110,1787829492.001,6.000999927520752,0,0,0,0.000000,0
602111,1787829498.0,5.999000072479248,0,0,0,0.000000,0
602112,1787829504.0,6.0,1,1,8516,0.042580,1
602113,1787829510.0,6.0,0,0,0,0.000000,0
602114,1787829516.0,6.0,0,0,0,0.000000,0
602115,1787829522.001,6.000999927520752,0,0,0,0.000000,0
602116,1787829528.0,5.999000072479248,0,0,0,0.000000,0
602117,1787829534.0,6.0,0,0,0,0.000000,0
602118,1787829540.0,6.0,0,0,0,0.000000,0
602119,1787829546.0,6.0,0,0,0,0.000000,0
602120,1787829552.0,6.0,1,1,8509,0.042545,1
602121,1787829558.0,6.0,0,0,0,0.000000,0
602122,1787829564.001,6.000999927520752,0,0,0,0.000000,0
602123,1787829570.001,6.0,0,0,0,0.000000,0
602124,1787829576.0,5.999000072479248,0,0,0,0.000000,0
602125,1787829582.0,6.0,0,0,0,0.000000,0
602126,1787829588.0,6.0,0,0,0,0.000000,0
602127,1787829594.0,6.0,0,0,0,0.000000,0
602128,1787829600.001,6.000999927520752,0,0,0,0.000000,0
602129,1787829606.0,5.999000072479248,0,0,0,0.000000,0
602130,1787829612.001,6.000999927520752,0,0,0,0.000000,0
602131,1787829618.0,5.999000072479248,0,0,0,0.000000,0
602132,1787829624.001,6.000999927520752,1,1,231784,1.158920,1
602133,1787829630.001,6.0,0,0,0,0.000000,0
602134,1787829636.001,6.0,0,0,0,0.000000,0
602135,1787829642.0,5.999000072479248,0,0,0,0.000000,0
602136,1787829648.0,6.0,0,0,0,0.000000,0
602137,1787829654.0,6.0,0,0,0,0.000000,0
602138,1787829660.0,6.0,0,0,0,0.000000,0
602139,1787829666.0,6.0,0,0,0,0.000000,0
602140,1787829672.0,6.0,0,0,0,0.000000,0
602141,1787829678.001,6.000999927520752,0,0,0,0.000000,0
602142,1787829684.0,5.999000072479248,0,0,0,0.000000,0
602143,1787829690.0,6.0,0,0,0,0.000000,0
602144,1787829696.0,6.0,1,1,39917,0.199585,1
602145,1787829702.0,6.0,0,0,0,0.000000,0
602146,1787829708.0,6.0,0,0,0,0.000000,0
602147,1787829714.0,6.0,0,0,0,0.000000,0
602148,1787829720.0,6.0,0,0,0,0.000000,0
602149,1787829726.0,6.0,0,0,0,0.000000,0
602150,1787829732.0,6.0,0,0,0,0.000000,0
602151,1787829738.0,6.0,1,1,39919,0.199595,1
602152,1787829744.001,6.000999927520752,0,0,0,0.000000,0
602153,1787829750.0,5.999000072479248,0,0,0,0.000000,0
602154,1787829756.0,6.0,0,0,0,0.000000,0
602155,1787829762.0,6.0,0,0,0,0.000000,0
602156,1787829768.001,6.000999927520752,0,0,0,0.000000,0
602157,1787829774.0,5.999000072479248,0,0,0,0.000000,0
602158,1787829780.0,6.0,0,0,0,0.000000,0
602159,1787829786.001,6.000999927520752,1,1,231782,1.158910,1
602160,1787829792.0,5.999000072479248,0,0,0,0.000000,0
602161,1787829798.0,6.0,0,0,0,0.000000,0
602162,1787829804.0,6.0,0,0,0,0.000000,0
602163,1787829810.0,6.0,0,0,0,0.000000,0
602164,1787829816.0,6.0,0,0,0,0.000000,0
602165,1787829822.0,6.0,0,0,0,0.000000,0
602166,1787829828.0,6.0,0,0,0,0.000000,0
602167,1787829834.0,6.0,0,0,0,0.000000,0
602168,1787829840.0,6.0,0,0,0,0.000000,0
602169,1787829846.0,6.0,0,0,0,0.000000,0
602170,1787829852.0,6.0,0,0,0,0.000000,0
602171,1787829858.0,6.0,0,0,0,0.000000,0
602172,1787829864.0,6.0,0,0,0,0.000000,0
602173,1787829870.001,6.000999927520752,0,0,0,0.000000,0
602174,1787829876.0,5.999000072479248,0,0,0,0.000000,0
602175,1787829882.0,6.0,1,1,6342,0.031710,1
602176,1787829888.0,6.0,0,0,0,0.000000,0
602177,1787829894.0,6.0,0,0,0,0.000000,0
602178,1787829900.001,6.000999927520752,0,0,0,0.000000,0
602179,1787829906.0,5.999000072479248,0,0,0,0.000000,0
602180,1787829912.0,6.0,1,1,9023,0.045115,1
602181,1787829918.0,6.0,0,0,0,0.000000,0
602182,1787829924.0,6.0,0,0,0,0.000000,0
602183,1787829930.001,6.000999927520752,0,0,0,0.000000,0
602184,1787829936.0,5.999000072479248,0,0,0,0.000000,0
602185,1787829942.0,6.0,0,0,0,0.000000,0
602186,1787829948.001,6.000999927520752,1,1,231784,1.158920,1
602187,1787829954.0,5.999000072479248,0,0,0,0.000000,0
602188,1787829960.0,6.0,0,0,0,0.000000,0
602189,1787829966.001,6.000999927520752,0,0,0,0.000000,0
602190,1787829972.0,5.999000072479248,0,0,0,0.000000,0
602191,1787829978.001,6.000999927520752,0,0,0,0.000000,0
602192,1787829984.0,5.999000072479248,0,0,0,0.000000,0
602193,1787829990.0,6.0,0,0,0,0.000000,0
602194,1787829996.0,6.0,0,0,0,0.000000,0
602195,1787830002.0,6.0,0,0,0,0.000000,0
602196,1787830008.0,6.0,0,0,0,0.000000,0
602197,1787830014.0,6.0,0,0,0,0.000000,0
602198,1787830020.001,6.000999927520752,0,0,0,0.000000,0
602199,1787830026.001,6.0,0,0,0,0.000000,0
602200,1787830032.0,5.999000072479248,0,0,0,0.000000,0
602201,1787830038.0,6.0,0,0,0,0.000000,0
602202,1787830044.0,6.0,0,0,0,0.000000,0
602203,1787830050.0,6.0,0,0,0,0.000000,0
602204,1787830056.0,6.0,0,0,0,0.000000,0
602205,1787830062.0,6.0,0,0,0,0.000000,0
602206,1787830068.0,6.0,0,0,0,0.000000,0
602207,1787830074.0,6.0,0,0,0,0.000000,0
602208,1787830080.0,6.0,0,0,0,0.000000,0
602209,1787830086.0,6.0,0,0,0,0.000000,0
602210,1787830092.001,6.000999927520752,0,0,0,0.000000,0
602211,1787830098.001,6.0,0,0,0,0.000000,0
602212,1787830104.0,5.999000072479248,0,0,0,0.000000,0
602213,1787830110.0,6.0,1,1,231785,1.158925,1
602214,1787830116.0,6.0,0,0,0,0.000000,0
602215,1787830122.0,6.0,0,0,0,0.000000,0
602216,1787830128.0,6.0,0,0,0,0.000000,0
602217,1787830134.001,6.000999927520752,0,0,0,0.000000,0
602218,1787830140.0,5.999000072479248,0,0,0,0.000000,0
602219,1787830146.0,6.0,0,0,0,0.000000,0
602220,1787830152.001,6.000999927520752,0,0,0,0.000000,0
602221,1787830158.0,5.999000072479248,0,0,0,0.000000,0
602222,1787830164.0,6.0,0,0,0,0.000000,0
602223,1787830170.001,6.000999927520752,0,0,0,0.000000,0
602224,1787830176.0,5.999000072479248,0,0,0,0.000000,0
602225,1787830182.0,6.0,0,0,0,0.000000,0
602226,1787830188.0,6.0,0,0,0,0.000000,0
602227,1787830194.0,6.0,0,0,0,0.000000,0
602228,1787830200.0,6.0,0,0,0,0.000000,0
602229,1787830206.001,6.000999927520752,0,0,0,0.000000,0
602230,1787830212.0,5.999000072479248,0,0,0,0.000000,0
602231,1787830218.0,6.0,0,0,0,0.000000,0
602232,1787830224.0,6.0,0,0,0,0.000000,0
602233,1787830230.0,6.0,0,0,0,0.000000,0
602234,1787830236.0,6.0,0,0,0,0.000000,0
602235,1787830242.0,6.0,0,0,0,0.000000,0
602236,1787830248.001,6.000999927520752,0,0,0,0.000000,0
602237,1787830254.0,5.999000072479248,0,0,0,0.000000,0
602238,1787830260.0,6.0,0,0,0,0.000000,0
602239,1787830266.0,6.0,0,0,0,0.000000,0
602240,1787830272.0,6.0,1,1,231784,1.158920,1
602241,1787830278.001,6.000999927520752,0,0,0,0.000000,0
602242,1787830284.0,5.999000072479248,0,0,0,0.000000,0
602243,1787830290.0,6.0,1,1,7057,0.035285,1
602244,1787830296.0,6.0,0,0,0,0.000000,0
602245,1787830302.001,6.000999927520752,0,0,0,0.000000,0
602246,1787830308.0,5.999000072479248,0,0,0,0.000000,0
602247,1787830314.001,6.000999927520752,0,0,0,0.000000,0
602248,1787830320.0,5.999000072479248,0,0,0,0.000000,0
602249,1787830326.0,6.0,0,0,0,0.000000,0
602250,1787830332.0,6.0,0,0,0,0.000000,0
602251,1787830338.001,6.000999927520752,0,0,0,0.000000,0
602252,1787830344.001,6.0,0,0,0,0.000000,0
602253,1787830350.0,5.999000072479248,0,0,0,0.000000,0
602254,1787830356.001,6.000999927520752,0,0,0,0.000000,0
602255,1787830362.0,5.999000072479248,0,0,0,0.000000,0
602256,1787830368.001,6.000999927520752,0,0,0,0.000000,0
602257,1787830374.001,6.0,0,0,0,0.000000,0
602258,1787830380.0,5.999000072479248,0,0,0,0.000000,0
602259,1787830386.0,6.0,0,0,0,0.000000,0
602260,1787830392.0,6.0,0,0,0,0.000000,0
602261,1787830398.0,6.0,0,0,0,0.000000,0
602262,1787830404.0,6.0,0,0,0,0.000000,0
602263,1787830410.001,6.000999927520752,0,0,0,0.000000,0
602264,1787830416.0,5.999000072479248,0,0,0,0.000000,0
602265,1787830422.001,6.000999927520752,0,0,0,0.000000,0
602266,1787830428.0,5.999000072479248,1,1,231783,1.158915,1
602267,1787830434.0,6.0,0,0,0,0.000000,0
602268,1787830440.0,6.0,0,0,0,0.000000,0
602269,1787830446.0,6.0,0,0,0,0.000000,0
602270,1787830452.001,6.000999927520752,0,0,0,0.000000,0
602271,1787830458.0,5.999000072479248,0,0,0,0.000000,0
602272,1787830464.0,6.0,0,0,0,0.000000,0
602273,1787830470.001,6.000999927520752,0,0,0,0.000000,0
602274,1787830476.001,6.0,0,0,0,0.000000,0
602275,1787830482.0,5.999000072479248,0,0,0,0.000000,0
602276,1787830488.0,6.0,0,0,0,0.000000,0
602277,1787830494.0,6.0,0,0,0,0.000000,0
602278,1787830500.0,6.0,0,0,0,0.000000,0
602279,1787830506.0,6.0,0,0,0,0.000000,0
602280,1787830512.001,6.000999927520752,0,0,0,0.000000,0
602281,1787830518.0,5.999000072479248,0,0,0,0.000000,0
602282,1787830524.0,6.0,0,0,0,0.000000,0
602283,1787830530.0,6.0,0,0,0,0.000000,0
602284,1787830536.001,6.000999927520752,0,0,0,0.000000,0
602285,1787830542.0,5.999000072479248,0,0,0,0.000000,0
602286,1787830548.0,6.0,0,0,0,0.000000,0
602287,1787830554.0,6.0,0,0,0,0.000000,0
602288,1787830560.0,6.0,0,0,0,0.000000,0
602289,1787830566.0,6.0,0,0,0,0.000000,0
602290,1787830572.0,6.0,0,0,0,0.000000,0
602291,1787830578.001,6.000999927520752,0,0,0,0.000000,0
602292,1787830584.0,5.999000072479248,0,0,0,0.000000,0
602293,1787830590.0,6.0,1,1,231783,1.158915,1
602294,1787830596.001,6.000999927520752,0,0,0,0.000000,0
602295,1787830602.001,6.0,0,0,0,0.000000,0
602296,1787830608.0,5.999000072479248,1,1,3944,0.019720,1
602297,1787830614.001,6.000999927520752,0,0,0,0.000000,0
602298,1787830620.0,5.999000072479248,0,0,0,0.000000,0
602299,1787830626.0,6.0,0,0,0,0.000000,0
602300,1787830632.0,6.0,0,0,0,0.000000,0
602301,1787830638.001,6.000999927520752,0,0,0,0.000000,0
602302,1787830644.001,6.0,1,1,8498,0.042490,1
602303,1787830650.001,6.0,0,0,0,0.000000,0
602304,1787830656.0,5.999000072479248,0,0,0,0.000000,0
602305,1787830662.0,6.0,0,0,0,0.000000,0
602306,1787830668.0,6.0,0,0,0,0.000000,0
602307,1787830674.0,6.0,0,0,0,0.000000,0
602308,1787830680.0,6.0,0,0,0,0.000000,0
602309,1787830686.001,6.000999927520752,0,0,0,0.000000,0
602310,1787830692.0,5.999000072479248,0,0,0,0.000000,0
602311,1787830698.0,6.0,0,0,0,0.000000,0
602312,1787830704.0,6.0,1,1,8500,0.042500,0
602313,1787830710.0,6.0,0,0,0,0.000000,0
602314,1787830716.0,6.0,0,0,0,0.000000,0
602315,1787830722.0,6.0,0,0,0,0.000000,0
602316,1787830728.001,6.000999927520752,0,0,0,0.000000,0
602317,1787830734.0,5.999000072479248,0,0,0,0.000000,0
602318,1787830740.001,6.000999927520752,0,0,0,0.000000,0
602319,1787830746.0,5.999000072479248,1,1,231785,1.158925,1
602320,1787830752.0,6.0,0,0,0,0.000000,0
602321,1787830758.0,6.0,1,1,39899,0.199495,1
602322,1787830764.0,6.0,0,0,0,0.000000,0
602323,1787830770.0,6.0,0,0,0,0.000000,0
602324,1787830776.001,6.000999927520752,0,0,0,0.000000,0
602325,1787830782.0,5.999000072479248,0,0,0,0.000000,0
602326,1787830788.0,6.0,0,0,0,0.000000,0
602327,1787830794.0,6.0,0,0,0,0.000000,0
602328,1787830800.0,6.0,0,0,0,0.000000,0
602329,1787830806.001,6.000999927520752,0,0,0,0.000000,0
602330,1787830812.0,5.999000072479248,0,0,0,0.000000,0
602331,1787830818.0,6.0,0,0,0,0.000000,0
602332,1787830824.0,6.0,0,0,0,0.000000,0
602333,1787830830.0,6.0,0,0,0,0.000000,0
602334,1787830836.0,6.0,0,0,0,0.000000,0
602335,1787830842.001,6.000999927520752,0,0,0,0.000000,0
602336,1787830848.0,5.999000072479248,0,0,0,0.000000,0
602337,1787830854.001,6.000999927520752,0,0,0,0.000000,0
602338,1787830860.0,5.999000072479248,0,0,0,0.000000,0
602339,1787830866.0,6.0,0,0,0,0.000000,0
602340,1787830872.0,6.0,0,0,0,0.000000,0
602341,1787830878.0,6.0,1,1,39899,0.199495,1
602342,1787830884.001,6.000999927520752,0,0,0,0.000000,0
602343,1787830890.001,6.0,0,0,0,0.000000,0
602344,1787830896.0,5.999000072479248,0,0,0,0.000000,0
602345,1787830902.0,6.0,0,0,0,0.000000,0
602346,1787830908.0,6.0,2,2,240287,1.201435,1
602347,1787830914.001,6.000999927520752,0,0,0,0.000000,0
602348,1787830920.0,5.999000072479248,1,1,39910,0.199550,1
602349,1787830926.001,6.000999927520752,0,0,0,0.000000,0
602350,1787830932.0,5.999000072479248,0,0,0,0.000000,0
602351,1787830938.0,6.0,0,0,0,0.000000,0
602352,1787830944.0,6.0,0,0,0,0.000000,0
602353,1787830950.0,6.0,0,0,0,0.000000,0
602354,1787830956.0,6.0,0,0,0,0.000000,0
602355,1787830962.0,6.0,0,0,0,0.000000,0
602356,1787830968.0,6.0,0,0,0,0.000000,0
602357,1787830974.0,6.0,0,0,0,0.000000,0
602358,1787830980.0,6.0,0,0,0,0.000000,0
602359,1787830986.0,6.0,0,0,0,0.000000,0
602360,1787830992.001,6.000999927520752,0,0,0,0.000000,0
602361,1787830998.0,5.999000072479248,0,0,0,0.000000,0
602362,1787831004.0,6.0,0,0,0,0.000000,0
602363,1787831010.0,6.0,0,0,0,0.000000,0
602364,1787831016.0,6.0,0,0,0,0.000000,0
602365,1787831022.0,6.0,0,0,0,0.000000,0
602366,1787831028.0,6.0,0,0,0,0.000000,0
602367,1787831034.001,6.000999927520752,0,0,0,0.000000,0
602368,1787831040.001,6.0,2,2,72515,0.362575,2
602369,1787831046.001,6.0,0,0,0,0.000000,0
602370,1787831052.0,5.999000072479248,0,0,0,0.000000,0
602371,1787831058.0,6.0,0,0,0,0.000000,0
602372,1787831064.0,6.0,1,1,231784,1.158920,1
602373,1787831070.0,6.0,0,0,0,0.000000,0
602374,1787831076.0,6.0,0,0,0,0.000000,0
602375,1787831082.0,6.0,0,0,0,0.000000,0
602376,1787831088.0,6.0,0,0,0,0.000000,0
602377,1787831094.0,6.0,0,0,0,0.000000,0
602378,1787831100.0,6.0,0,0,0,0.000000,0
602379,1787831106.001,6.000999927520752,0,0,0,0.000000,0
602380,1787831112.0,5.999000072479248,0,0,0,0.000000,0
602381,1787831118.0,6.0,0,0,0,0.000000,0
602382,1787831124.0,6.0,0,0,0,0.000000,0
602383,1787831130.0,6.0,0,0,0,0.000000,0
602384,1787831136.0,6.0,0,0,0,0.000000,0
602385,1787831142.0,6.0,0,0,0,0.000000,0
602386,1787831148.0,6.0,0,0,0,0.000000,0
602387,1787831154.0,6.0,0,0,0,0.000000,0
602388,1787831160.0,6.0,0,0,0,0.000000,0
602389,1787831166.0,6.0,0,0,0,0.000000,0
602390,1787831172.0,6.0,0,0,0,0.000000,0
602391,1787831178.0,6.0,0,0,0,0.000000,0
602392,1787831184.0,6.0,0,0,0,0.000000,0
602393,1787831190.0,6.0,0,0,0,0.000000,0
602394,1787831196.0,6.0,0,0,0,0.000000,0
602395,1787831202.001,6.000999927520752,0,0,0,0.000000,0
602396,1787831208.0,5.999000072479248,0,0,0,0.000000,0
602397,1787831214.0,6.0,0,0,0,0.000000,0
602398,1787831220.0,6.0,0,0,0,0.000000,0
602399,1787831226.0,6.0,1,1,231784,1.158920,1
602400,1787831232.0,6.0,0,0,0,0.000000,0
602401,1787831238.0,6.0,0,0,0,0.000000,0
602402,1787831244.001,6.000999927520752,0,0,0,0.000000,0
602403,1787831250.0,5.999000072479248,0,0,0,0.000000,0
602404,1787831256.0,6.0,0,0,0,0.000000,0
602405,1787831262.001,6.000999927520752,0,0,0,0.000000,0
602406,1787831268.0,5.999000072479248,0,0,0,0.000000,0
602407,1787831274.001,6.000999927520752,0,0,0,0.000000,0
602408,1787831280.0,5.999000072479248,0,0,0,0.000000,0
602409,1787831286.0,6.0,0,0,0,0.000000,0
602410,1787831292.0,6.0,0,0,0,0.000000,0
602411,1787831298.0,6.0,0,0,0,0.000000,0
602412,1787831304.0,6.0,1,1,60147,0.300735,1
602413,1787831310.001,6.000999927520752,0,0,0,0.000000,0
602414,1787831316.0,5.999000072479248,0,0,0,0.000000,0
602415,1787831322.0,6.0,0,0,0,0.000000,0
602416,1787831328.0,6.0,0,0,0,0.000000,0
602417,1787831334.0,6.0,0,0,0,0.000000,0
602418,1787831340.0,6.0,0,0,0,0.000000,0
602419,1787831346.001,6.000999927520752,0,0,0,0.000000,0
602420,1787831352.0,5.999000072479248,0,0,0,0.000000,0
602421,1787831358.0,6.0,0,0,0,0.000000,0
602422,1787831364.001,6.000999927520752,0,0,0,0.000000,0
602423,1787831370.0,5.999000072479248,0,0,0,0.000000,0
602424,1787831376.0,6.0,0,0,0,0.000000,0
602425,1787831382.0,6.0,1,1,231781,1.158905,1
602426,1787831388.0,6.0,0,0,0,0.000000,0
602427,1787831394.0,6.0,0,0,0,0.000000,0
602428,1787831400.0,6.0,0,0,0,0.000000,0
602429,1787831406.0,6.0,0,0,0,0.000000,0
602430,1787831412.0,6.0,0,0,0,0.000000,0
602431,1787831418.0,6.0,0,0,0,0.000000,0
602432,1787831424.0,6.0,0,0,0,0.000000,0
602433,1787831430.001,6.000999927520752,0,0,0,0.000000,0
602434,1787831436.0,5.999000072479248,0,0,0,0.000000,0
602435,1787831442.0,6.0,0,0,0,0.000000,0
602436,1787831448.0,6.0,0,0,0,0.000000,0
602437,1787831454.0,6.0,0,0,0,0.000000,0
602438,1787831460.0,6.0,0,0,0,0.000000,0
602439,1787831466.001,6.000999927520752,0,0,0,0.000000,0
602440,1787831472.0,5.999000072479248,0,0,0,0.000000,0
602441,1787831478.0,6.0,0,0,0,0.000000,0
602442,1787831484.0,6.0,0,0,0,0.000000,0
602443,1787831490.0,6.0,0,0,0,0.000000,0
602444,1787831496.001,6.000999927520752,0,0,0,0.000000,0
602445,1787831502.0,5.999000072479248,0,0,0,0.000000,0
602446,1787831508.0,6.0,0,0,0,0.000000,0
602447,1787831514.0,6.0,0,0,0,0.000000,0
602448,1787831520.001,6.000999927520752,0,0,0,0.000000,0
602449,1787831526.0,5.999000072479248,0,0,0,0.000000,0
602450,1787831532.0,6.0,0,0,0,0.000000,0
602451,1787831538.0,6.0,0,0,0,0.000000,0
602452,1787831544.001,6.000999927520752,1,1,231783,1.158915,1
602453,1787831550.0,5.999000072479248,0,0,0,0.000000,0
602454,1787831556.001,6.000999927520752,0,0,0,0.000000,0
602455,1787831562.0,5.999000072479248,0,0,0,0.000000,0
602456,1787831568.0,6.0,0,0,0,0.000000,0
602457,1787831574.0,6.0,0,0,0,0.000000,0
602458,1787831580.0,6.0,0,0,0,0.000000,0
602459,1787831586.001,6.000999927520752,0,0,0,0.000000,0
602460,1787831592.0,5.999000072479248,0,0,0,0.000000,0
602461,1787831598.0,6.0,0,0,0,0.000000,0
602462,1787831604.0,6.0,0,0,0,0.000000,0
602463,1787831610.001,6.000999927520752,0,0,0,0.000000,0
602464,1787831616.0,5.999000072479248,0,0,0,0.000000,0
602465,1787831622.0,6.0,0,0,0,0.000000,0
602466,1787831628.0,6.0,0,0,0,0.000000,0
602467,1787831634.0,6.0,0,0,0,0.000000,0
602468,1787831640.001,6.000999927520752,0,0,0,0.000000,0
602469,1787831646.0,5.999000072479248,0,0,0,0.000000,0
602470,1787831652.0,6.0,0,0,0,0.000000,0
602471,1787831658.0,6.0,0,0,0,0.000000,0
602472,1787831664.0,6.0,0,0,0,0.000000,0
602473,1787831670.001,6.000999927520752,0,0,0,0.000000,0
602474,1787831676.0,5.999000072479248,0,0,0,0.000000,0
602475,1787831682.001,6.000999927520752,0,0,0,0.000000,0
602476,1787831688.0,5.999000072479248,0,0,0,0.000000,0
602477,1787831694.0,6.0,0,0,0,0.000000,0
602478,1787831700.0,6.0,0,0,0,0.000000,0
602479,1787831706.0,6.0,1,1,231782,1.158910,1
602480,1787831712.001,6.000999927520752,0,0,0,0.000000,0
602481,1787831718.0,5.999000072479248,0,0,0,0.000000,0
602482,1787831724.0,6.0,0,0,0,0.000000,0
602483,1787831730.001,6.000999927520752,0,0,0,0.000000,0
602484,1787831736.0,5.999000072479248,0,0,0,0.000000,0
602485,1787831742.0,6.0,0,0,0,0.000000,0
602486,1787831748.0,6.0,0,0,0,0.000000,0
602487,1787831754.0,6.0,0,0,0,0.000000,0
602488,1787831760.0,6.0,0,0,0,0.000000,0
602489,1787831766.0,6.0,0,0,0,0.000000,0
602490,1787831772.0,6.0,0,0,0,0.000000,0
602491,1787831778.001,6.000999927520752,0,0,0,0.000000,0
