height,ts,gap_s,txs,counted_txs,bytes,fullness,fee_speck
622223,1787950266.0,6.0,0,0,0,0.000000,0
622224,1787950272.0,6.0,0,0,0,0.000000,0
622225,1787950278.0,6.0,0,0,0,0.000000,0
622226,1787950284.0,6.0,0,0,0,0.000000,0
622227,1787950290.0,6.0,0,0,0,0.000000,0
622228,1787950296.001,6.000999927520752,0,0,0,0.000000,0
622229,1787950302.0,5.999000072479248,0,0,0,0.000000,0
622230,1787950308.0,6.0,0,0,0,0.000000,0
622231,1787950314.0,6.0,0,0,0,0.000000,0
622232,1787950320.0,6.0,0,0,0,0.000000,0
622233,1787950326.0,6.0,0,0,0,0.000000,0
622234,1787950332.0,6.0,0,0,0,0.000000,0
622235,1787950338.001,6.000999927520752,1,1,3717,0.003717,1
622236,1787950344.0,5.999000072479248,2,2,7434,0.007434,2
622237,1787950350.0,6.0,4,4,14873,0.014873,4
622238,1787950356.0,6.0,2,2,7434,0.007434,2
622239,1787950362.0,6.0,3,3,11157,0.011157,3
622240,1787950368.0,6.0,4,4,14891,0.014891,4
622241,1787950374.0,6.0,2,2,7445,0.007445,2
622242,1787950380.001,6.000999927520752,4,4,14879,0.014879,4
622243,1787950386.0,5.999000072479248,3,3,11156,0.011156,3
622244,1787950392.0,6.0,3,3,11157,0.011157,3
622245,1787950398.001,6.000999927520752,4,4,14880,0.014880,4
622246,1787950404.0,5.999000072479248,2,2,7437,0.007437,2
622247,1787950410.0,6.0,4,4,14892,0.014892,4
622248,1787950416.0,6.0,2,2,7440,0.007440,2
622249,1787950422.0,6.0,4,4,14874,0.014874,4
622250,1787950428.0,6.0,4,4,14880,0.014880,4
622251,1787950434.001,6.000999927520752,1,1,3723,0.003723,1
622252,1787950440.0,5.999000072479248,4,4,14879,0.014879,4
622253,1787950446.0,6.0,1,1,3717,0.003717,1
622254,1787950452.0,6.0,4,4,15096,0.015096,4
622255,1787950458.001,6.000999927520752,2,2,7440,0.007440,2
622256,1787950464.0,5.999000072479248,0,0,0,0.000000,0
622257,1787950470.0,6.0,0,0,0,0.000000,0
622258,1787950476.001,6.000999927520752,0,0,0,0.000000,0
622259,1787950482.0,5.999000072479248,0,0,0,0.000000,0
622260,1787950488.0,6.0,0,0,0,0.000000,0
622261,1787950494.0,6.0,0,0,0,0.000000,0
622262,1787950500.0,6.0,0,0,0,0.000000,0
622263,1787950506.0,6.0,0,0,0,0.000000,0
622264,1787950512.0,6.0,0,0,0,0.000000,0
622265,1787950518.0,6.0,0,0,0,0.000000,0
622266,1787950524.0,6.0,0,0,0,0.000000,0
622267,1787950530.0,6.0,0,0,0,0.000000,0
622268,1787950536.0,6.0,0,0,0,0.000000,0
622269,1787950542.0,6.0,0,0,0,0.000000,0
622270,1787950548.0,6.0,0,0,0,0.000000,0
622271,1787950554.0,6.0,0,0,0,0.000000,0
622272,1787950560.0,6.0,0,0,0,0.000000,0
622273,1787950566.0,6.0,1,1,23474,0.023474,1
622274,1787950572.0,6.0,0,0,0,0.000000,0
622275,1787950578.0,6.0,0,0,0,0.000000,0
622276,1787950584.001,6.000999927520752,0,0,0,0.000000,0
622277,1787950590.001,6.0,0,0,0,0.000000,0
622278,1787950596.0,5.999000072479248,0,0,0,0.000000,0
622279,1787950602.0,6.0,0,0,0,0.000000,0
622280,1787950608.0,6.0,0,0,0,0.000000,0
622281,1787950614.001,6.000999927520752,0,0,0,0.000000,0
622282,1787950620.0,5.999000072479248,0,0,0,0.000000,0
622283,1787950626.001,6.000999927520752,0,0,0,0.000000,0
622284,1787950632.0,5.999000072479248,0,0,0,0.000000,0
622285,1787950638.0,6.0,0,0,0,0.000000,0
622286,1787950644.0,6.0,0,0,0,0.000000,0
622287,1787950650.0,6.0,0,0,0,0.000000,0
622288,1787950656.0,6.0,0,0,0,0.000000,0
